ID,TimeStamp,CountryCode,TweetType,Size,LikeCount,RetweetCount
1128983334007263232,Thu May 16 12:19:36 WEST 2019,US,original,198,0,0
1128980352268144641,Thu May 16 12:07:46 WEST 2019,GB,original,301,2,1
1128966425757065216,Thu May 16 11:12:25 WEST 2019,GR,original,274,1,2
1128989101259198469,Thu May 16 12:42:32 WEST 2019,BR,original,227,0,0
1128984114281869312,Thu May 16 12:22:43 WEST 2019,ID,original,169,0,2
1129006727326785536,Thu May 16 13:52:34 WEST 2019,BH,original,169,0,0
1128972494269030400,Thu May 16 11:36:32 WEST 2019,BR,original,208,0,0
1128961922508812288,Thu May 16 10:54:32 WEST 2019,JP,original,186,2,4
1128972494269030400,Thu May 16 11:36:32 WEST 2019,BR,original,208,0,0
1128961922508812288,Thu May 16 10:54:32 WEST 2019,JP,original,186,2,4
1128998839036329984,Thu May 16 13:21:13 WEST 2019,PL,original,159,1,0
1128999519016902659,Thu May 16 13:23:55 WEST 2019,AR,original,204,14,0
1128998447204503554,Thu May 16 13:19:40 WEST 2019,ES,original,51,0,0
1129008661353902080,Thu May 16 14:00:15 WEST 2019,CO,original,216,0,0
1129004636692733953,Thu May 16 13:44:15 WEST 2019,TR,original,278,1,0
1129001627808129025,Thu May 16 13:32:18 WEST 2019,BO,original,192,1,0
1129001145429573633,Thu May 16 13:30:23 WEST 2019,AR,original,215,2,1
1128894198009090054,Thu May 16 06:25:25 WEST 2019,MX,original,144,1,0
1128854115520528387,Thu May 16 03:46:08 WEST 2019,GP,original,236,0,0
1128823304289247233,Thu May 16 01:43:42 WEST 2019,AR,original,166,0,0
1128695285658587137,Wed May 15 17:15:00 WEST 2019,MX,original,238,0,0
1128632699709685761,Wed May 15 13:06:19 WEST 2019,IT,original,203,0,0
1129003743909797888,Thu May 16 13:40:43 WEST 2019,IN,original,283,0,0
1129003524342390784,Thu May 16 13:39:50 WEST 2019,GB,original,242,0,0
1128980992423804930,Thu May 16 12:10:18 WEST 2019,GB,original,237,0,0
1128976410079506432,Thu May 16 11:52:06 WEST 2019,CN,original,71,0,0
1129007109276725248,Thu May 16 13:54:05 WEST 2019,IN,original,72,0,0
1129009660844023808,Thu May 16 14:04:13 WEST 2019,PL,original,244,0,0
1129009407789027329,Thu May 16 14:03:13 WEST 2019,GB,original,236,0,0
1129009112149184512,Thu May 16 14:02:02 WEST 2019,US,original,241,1,0
1129007726963699714,Thu May 16 13:56:32 WEST 2019,LB,original,206,0,0
1129006638738886656,Thu May 16 13:52:13 WEST 2019,US,original,238,0,0
1129006365693943809,Thu May 16 13:51:08 WEST 2019,NL,original,228,0,0
1129005793989337090,Thu May 16 13:48:51 WEST 2019,IE,original,195,0,0
1129005484701298689,Thu May 16 13:47:38 WEST 2019,PE,original,301,1,0
1129005147718332418,Thu May 16 13:46:17 WEST 2019,HR,original,234,0,0
1128995769405583365,Thu May 16 13:09:01 WEST 2019,TR,original,233,0,0
1128978163269345280,Thu May 16 11:59:04 WEST 2019,IT,original,239,1,0
1128958202375213057,Thu May 16 10:39:45 WEST 2019,JP,original,239,2,2
1128869150745436160,Thu May 16 04:45:53 WEST 2019,AU,original,238,0,1
1128852384942182400,Thu May 16 03:39:16 WEST 2019,US,original,239,2,1
1128847999902334976,Thu May 16 03:21:50 WEST 2019,US,original,235,0,0
1128833538244206592,Thu May 16 02:24:22 WEST 2019,US,original,240,2,0
1128831451418353664,Thu May 16 02:16:05 WEST 2019,US,original,136,1,0
1128801950441594880,Thu May 16 00:18:51 WEST 2019,US,original,190,1,0
1128784187677450240,Wed May 15 23:08:16 WEST 2019,US,original,235,0,0
1128989101259198469,Thu May 16 12:42:32 WEST 2019,BR,original,227,0,0
1128984114281869312,Thu May 16 12:22:43 WEST 2019,ID,original,169,0,2
1129006145224478720,Thu May 16 13:50:15 WEST 2019,GB,original,172,0,0
1129004752669487104,Thu May 16 13:44:43 WEST 2019,TR,original,64,0,0
1128975335641493504,Thu May 16 11:47:50 WEST 2019,GB,original,95,0,0
1128963586162925569,Thu May 16 11:01:08 WEST 2019,DE,original,237,1,0
1128979079632498689,Thu May 16 12:02:42 WEST 2019,ES,original,239,0,0
1128963685286727681,Thu May 16 11:01:32 WEST 2019,PH,original,110,1,0
1129008472287268872,Thu May 16 13:59:30 WEST 2019,EC,original,210,0,0
1129006612226740225,Thu May 16 13:52:06 WEST 2019,US,original,137,0,0
1129008635126829056,Thu May 16 14:00:09 WEST 2019,PH,original,211,0,0
1129006639800041473,Thu May 16 13:52:13 WEST 2019,GB,original,235,0,0
1129006145224478720,Thu May 16 13:50:15 WEST 2019,GB,original,172,0,0
1129000524173516801,Thu May 16 13:27:55 WEST 2019,JP,original,160,0,0
1128998428225224706,Thu May 16 13:19:35 WEST 2019,VE,original,207,0,0
1129007561087311872,Thu May 16 13:55:53 WEST 2019,US,original,199,0,1
1128997070017196032,Thu May 16 13:14:11 WEST 2019,AT,original,233,0,0
1128779536945025029,Wed May 15 22:49:47 WEST 2019,US,original,237,0,0
1128497580453720065,Wed May 15 04:09:24 WEST 2019,JP,original,203,0,0
1128393800181673984,Tue May 14 21:17:01 WEST 2019,US,original,198,1,1
1128359655019773952,Tue May 14 19:01:20 WEST 2019,BR,original,207,1,0
1128356526220021762,Tue May 14 18:48:54 WEST 2019,GB,original,168,1,0
1128326613807112193,Tue May 14 16:50:02 WEST 2019,IT,original,176,0,0
1129007561087311872,Thu May 16 13:55:53 WEST 2019,US,original,199,0,1
1128997070017196032,Thu May 16 13:14:11 WEST 2019,AT,original,233,0,0
1129008941529214976,Thu May 16 14:01:22 WEST 2019,US,original,145,0,0
1128989819206610944,Thu May 16 12:45:23 WEST 2019,ZA,original,61,0,0
1128625566725226497,Wed May 15 12:37:58 WEST 2019,ES,original,211,0,0
1128319042266251267,Tue May 14 16:19:57 WEST 2019,CN,original,296,1,1
1128969387820683264,Thu May 16 11:24:11 WEST 2019,US,original,244,0,0
1128863081625296896,Thu May 16 04:21:46 WEST 2019,CA,original,237,0,0
1128796539424563206,Wed May 15 23:57:21 WEST 2019,US,original,248,1,1
1128779855900889089,Wed May 15 22:51:04 WEST 2019,ES,original,46,1,0
1128778053407182850,Wed May 15 22:43:54 WEST 2019,,original,304,0,0
